Date,Ticker,Sector,Open,High,Low,Close,Volume,Market_Cap_B,PE_Ratio,Dividend_Yield,Beta
2024-06-28,MSFT,Technology,226.9,228.43,224.32,225.99,10859738.989233546,294.28,15.32,2.351,1.26
2024-07-01,MSFT,Technology,229.54,230.1,227.82,229.07,6116224.915248368,563.95,14.41,1.588,0.74
2024-07-02,MSFT,Technology,225.41,225.26,223.89,224.74,4723250.846037008,160.49,33.13,0.96,1.48
2024-07-03,MSFT,Technology,229.71,230.63,227.56,229.29,3147841.4224009397,239.75,12.21,0.0,1.74
2024-07-04,MSFT,Technology,226.66,230.17,225.27,227.33,2955225.983348545,149.55,26.34,2.158,1.15
2024-07-05,MSFT,Technology,222.88,225.72,220.54,223.75,3261611.4176208433,258.49,29.26,0.511,1.42
2024-07-08,MSFT,Technology,225.9,226.56,224.08,225.16,3821241.3889482585,561.45,15.02,2.496,0.71
2024-07-09,MSFT,Technology,227.98,228.98,225.91,227.54,1404635.382754226,575.73,13.6,0.964,1.16
2024-07-10,MSFT,Technology,229.9,230.4,229.0,229.72,3931438.1420763563,676.59,15.21,1.198,1.61
2024-07-11,MSFT,Technology,231.01,232.23,231.45,231.73,2757048.97752672,426.74,15.77,0.889,-0.04
2024-07-12,MSFT,Technology,229.5,231.14,227.61,229.27,4197230.960318829,413.79,10.83,1.646,1.31
2024-07-15,MSFT,Technology,222.78,226.43,219.95,223.83,2181726.9187205737,450.88,25.46,1.876,1.13
2024-07-16,MSFT,Technology,221.74,225.1,220.05,222.59,2060383.0260143622,401.82,0.76,2.225,0.71
2024-07-17,MSFT,Technology,218.25,220.28,217.02,218.66,3841986.182109222,602.95,14.86,2.625,1.69
2024-07-18,MSFT,Technology,220.2,221.43,218.86,220.33,4565731.530464604,287.48,29.5,1.752,1.63
2024-07-19,MSFT,Technology,222.72,223.91,222.97,223.56,2141990.5872453633,597.48,26.09,1.939,1.05
2024-07-22,MSFT,Technology,223.49,226.76,222.61,224.34,8231221.883164299,611.3,15.12,2.92,1.06
2024-07-23,MSFT,Technology,225.0,226.07,222.12,224.49,8191803.126352521,295.87,27.9,1.141,1.66
2024-07-24,MSFT,Technology,223.69,225.09,222.3,223.53,1079892.0535846136,244.01,19.16,1.621,1.34
2024-07-25,MSFT,Technology,227.27,228.74,226.01,227.2,1897563.276684625,544.89,21.87,0.435,1.06
2024-07-26,MSFT,Technology,220.6,222.93,218.59,220.7,3546051.422736426,354.96,20.37,2.15,0.79
2024-07-29,MSFT,Technology,217.63,217.67,215.69,216.6,4237736.934719961,208.21,32.45,0.028,1.78
2024-07-30,MSFT,Technology,222.08,225.5,221.19,223.08,14543256.608500313,647.61,20.97,1.922,0.84
2024-07-31,MSFT,Technology,218.06,219.46,218.08,,3607862.306469196,235.35,18.43,1.402,0.94
2024-08-01,MSFT,Technology,221.09,223.95,217.35,220.77,3013204.4867971702,299.13,15.47,1.824,1.28
2024-08-02,MSFT,Technology,222.71,224.59,222.28,223.53,1473830.3999030574,655.03,10.51,2.161,0.62
2024-08-05,MSFT,Technology,216.99,219.46,214.33,216.79,1077575.990355034,285.35,12.77,1.93,1.91
2024-08-06,MSFT,Technology,211.07,211.41,210.32,210.93,2977008.299124987,308.71,19.57,1.239,0.97
2024-08-07,MSFT,Technology,216.36,216.66,214.22,215.35,13799868.68334186,497.57,23.85,0.684,1.03
2024-08-08,MSFT,Technology,212.96,214.56,209.63,212.14,2818631.0775237065,537.11,10.19,2.034,1.36
2024-08-09,MSFT,Technology,210.01,211.8,206.21,209.08,1903277.3011528994,475.34,15.92,1.136,1.04
2024-08-12,MSFT,Technology,206.68,210.01,205.14,207.49,4485894.957903854,548.84,14.07,0.772,1.45
2024-08-13,MSFT,Technology,205.16,205.66,202.9,204.41,802995.4498425374,124.46,22.28,1.987,1.7
2024-08-14,MSFT,Technology,205.51,207.06,205.43,206.27,3455587.921600366,322.53,17.76,1.017,1.2
2024-08-15,MSFT,Technology,202.79,203.43,201.75,202.52,5821477.939455253,323.01,27.0,3.38,1.29
2024-08-16,MSFT,Technology,196.72,198.14,193.99,196.29,1684043.9298492714,477.49,20.9,2.445,1.47
2024-08-19,MSFT,Technology,199.38,201.21,198.04,200.06,8522402.463534368,307.95,10.94,0.0,1.82
2024-08-20,MSFT,Technology,196.83,198.25,194.71,196.57,5187579.582374837,173.47,37.4,1.13,1.09
2024-08-21,MSFT,Technology,193.47,197.14,192.38,194.34,8576572.060762592,177.45,33.46,3.151,0.94
2024-08-22,MSFT,Technology,196.65,199.32,195.18,197.06,1247411.504469414,301.93,22.57,3.817,1.4
2024-08-23,MSFT,Technology,198.25,199.21,195.71,197.42,2880602.223367651,140.27,16.84,0.0,1.15
2024-08-26,MSFT,Technology,200.41,202.65,199.23,201.07,6233749.76391101,134.25,16.65,6.875,1.51
2024-08-27,MSFT,Technology,203.05,204.9,202.86,203.93,1145668.5543946836,473.02,28.89,3.613,0.62
2024-08-28,MSFT,Technology,202.48,202.89,202.21,202.6,6343556.8211276345,393.51,36.66,0.0,0.66
2024-08-29,MSFT,Technology,206.77,209.32,202.97,206.05,2882323.1496012434,425.68,13.97,2.073,1.51
2024-08-30,MSFT,Technology,205.87,207.87,205.86,206.75,6310592.904928762,340.31,37.24,1.492,1.88
2024-09-02,MSFT,Technology,204.62,205.8,203.55,204.91,3806531.7967630876,272.01,33.91,0.526,1.07
2024-09-03,MSFT,Technology,206.83,207.58,204.25,206.01,8776414.338331925,287.05,23.65,1.607,1.13
2024-09-04,MSFT,Technology,201.06,202.82,200.45,201.84,1323331.5286961794,407.01,26.19,2.195,0.73
2024-09-05,MSFT,Technology,204.28,207.1,202.04,204.67,4115822.306707527,138.49,29.66,0.031,0.99
2024-09-06,MSFT,Technology,207.7,209.45,204.68,207.12,1134728.8766234089,534.3,21.05,1.015,1.03
2024-09-09,MSFT,Technology,207.75,208.77,206.28,207.66,4384897.486957406,142.66,16.24,0.834,0.82
2024-09-10,MSFT,Technology,202.1,201.89,200.91,201.43,4112221.463425941,505.95,30.74,1.466,0.58
2024-09-11,MSFT,Technology,204.5,206.79,203.46,205.3,2677630.731568059,455.78,30.9,3.506,1.51
2024-09-12,MSFT,Technology,207.75,207.19,206.62,206.88,1888591.634986442,143.72,21.87,0.0,1.4
2024-09-13,MSFT,Technology,207.84,208.22,205.33,206.94,2603178.604531768,201.89,39.92,0.525,0.77
2024-09-16,MSFT,Technology,205.78,209.42,203.97,206.49,3500291.7108998,419.98,13.65,1.682,1.26
2024-09-17,MSFT,Technology,203.91,206.14,202.91,204.86,3988519.80884881,503.4,10.96,0.531,1.65
2024-09-18,MSFT,Technology,204.88,207.02,201.0,203.88,12643087.531411259,334.51,20.37,1.085,0.68
2024-09-19,MSFT,Technology,206.49,207.01,205.89,206.53,6024780.094162029,170.92,14.26,0.821,1.18
2024-09-20,MSFT,Technology,205.11,207.56,202.18,204.97,2167689.0962319216,569.82,26.09,1.496,1.29
2024-09-23,MSFT,Technology,204.45,206.26,202.33,204.21,4904005.8754769685,221.73,17.31,0.722,1.15
2024-09-24,MSFT,Technology,204.53,206.17,202.23,203.94,6058200.428412538,429.31,17.6,0.127,1.69
2024-09-25,MSFT,Technology,204.39,204.77,202.55,203.75,2065376.6776371235,512.41,14.3,1.598,1.04
2024-09-26,MSFT,Technology,201.26,203.01,201.09,201.88,5344129.494070093,346.99,17.13,2.613,0.82
2024-09-27,MSFT,Technology,200.94,203.21,200.08,201.47,1154625.0022855797,438.7,11.93,1.981,0.81
2024-09-30,MSFT,Technology,203.48,205.85,200.47,202.72,2013376.4240878287,523.6,12.24,3.081,0.82
2024-10-01,MSFT,Technology,200.57,200.53,199.32,199.93,1206263.9910663944,319.6,26.39,1.027,1.56
2024-10-02,MSFT,Technology,199.77,200.59,197.65,199.54,2820035.623719798,424.81,25.56,0.0,0.94
2024-10-03,MSFT,Technology,206.86,208.43,203.45,205.84,2346529.912836911,138.96,24.08,1.523,0.76
2024-10-04,MSFT,Technology,206.26,208.7,203.76,205.78,2475940.636823993,528.44,31.44,0.584,1.48
2024-10-07,MSFT,Technology,202.28,205.62,200.87,202.86,5785313.842899145,108.68,17.94,2.501,1.46
2024-10-08,MSFT,Technology,200.29,199.93,199.27,199.6,3483010.9679911737,567.73,16.65,2.11,1.64
2024-10-09,MSFT,Technology,195.53,198.17,193.91,195.7,5724273.31575878,216.58,9.41,1.682,0.92
2024-10-10,MSFT,Technology,200.0,202.18,199.72,200.93,10205580.014265213,519.26,31.75,2.873,0.93
2024-10-11,MSFT,Technology,203.95,204.9,203.78,204.31,14164737.326636143,272.41,38.48,0.218,1.22
2024-10-14,MSFT,Technology,200.77,201.97,199.07,200.24,2964257.4413500936,520.32,43.99,1.581,1.55
2024-10-15,MSFT,Technology,201.99,201.11,201.04,201.06,4753167.166307476,566.63,8.34,2.859,0.3
2024-10-16,MSFT,Technology,204.69,207.25,203.68,205.15,2933388.1930764993,310.14,18.67,1.921,1.58
2024-10-17,MSFT,Technology,204.64,206.93,203.58,205.16,6648751.101180257,614.11,16.45,2.555,0.76
2024-10-18,MSFT,Technology,203.82,204.06,202.95,203.69,5802405.194036175,531.24,12.22,1.808,1.4
2024-10-21,MSFT,Technology,211.79,212.07,209.44,211.13,2058777.1307103916,225.3,25.72,1.068,0.98
2024-10-22,MSFT,Technology,205.35,205.9,204.15,204.84,2282177.5668579545,317.77,25.76,2.084,1.34
2024-10-23,MSFT,Technology,213.74,214.62,212.58,213.61,8625491.028495716,541.47,29.03,1.547,0.74
2024-10-24,MSFT,Technology,214.25,214.23,213.71,213.97,2225697.529948873,486.1,18.3,2.886,1.15
2024-10-25,MSFT,Technology,217.97,218.77,218.33,218.54,3022948.562247322,153.61,18.13,2.466,0.97
2024-10-28,MSFT,Technology,214.35,215.85,212.74,214.49,5243651.350915973,434.12,22.88,0.478,1.66
2024-10-29,MSFT,Technology,211.63,213.45,210.8,212.15,2911261.5424828343,220.33,32.05,1.67,0.64
2024-10-30,MSFT,Technology,209.44,210.61,205.64,208.63,9566477.566770777,249.81,15.45,1.324,1.29
2024-10-31,MSFT,Technology,207.64,209.8,207.11,208.44,6737329.608943648,106.1,27.63,2.693,1.11
2024-11-01,MSFT,Technology,209.99,210.75,208.32,209.62,1760452.4693193377,305.11,41.8,1.199,1.26
2024-11-04,MSFT,Technology,212.83,214.49,212.0,213.34,2169799.601984294,259.09,24.68,0.913,1.77
2024-11-05,MSFT,Technology,207.6,209.38,206.51,207.65,4932187.101840265,217.24,33.73,2.964,1.38
2024-11-06,MSFT,Technology,207.9,209.74,207.1,208.31,3152112.01187615,290.54,17.5,2.847,1.29
2024-11-07,MSFT,Technology,211.07,212.97,210.25,211.44,840379.3673518188,624.41,22.41,0.945,0.41
2024-11-08,MSFT,Technology,214.74,216.8,213.61,215.25,1656772.4980702864,141.52,23.52,2.739,0.75
2024-11-11,MSFT,Technology,214.43,216.61,211.35,213.89,3851089.7109476365,613.19,19.9,0.0,1.2
2024-11-12,MSFT,Technology,212.28,213.79,211.76,212.57,6097467.958492012,292.4,27.39,0.0,1.61
2024-11-13,MSFT,Technology,212.89,214.75,210.04,212.41,6158802.554012215,330.88,20.75,0.217,0.62
2024-11-14,MSFT,Technology,213.09,214.69,212.09,256.34,12916109.240277935,634.07,25.03,0.861,1.11
2024-11-15,MSFT,Technology,217.88,220.5,215.64,217.78,2014692.7415407754,110.26,27.92,0.47,0.99
2024-11-18,MSFT,Technology,213.81,216.0,212.04,213.72,2083284.0445534373,329.22,19.61,3.198,1.77
2024-11-19,MSFT,Technology,212.18,211.99,210.16,211.18,3211569.429712625,412.69,5.84,0.977,1.42
2024-11-20,MSFT,Technology,206.55,207.28,206.32,206.83,1011372.1108447592,528.27,7.85,2.201,0.72
2024-11-21,MSFT,Technology,207.78,210.48,205.71,208.39,3261987.862369321,428.59,10.89,1.584,1.08
2024-11-22,MSFT,Technology,213.08,212.76,211.44,212.2,2850903.741585004,411.1,27.35,0.995,1.07
2024-11-25,MSFT,Technology,206.85,209.49,205.01,207.53,5689895.844736198,164.76,17.91,2.898,0.99
2024-11-26,MSFT,Technology,208.66,210.48,206.63,207.97,6408042.621431304,427.93,15.47,3.038,1.15
2024-11-27,MSFT,Technology,210.8,212.65,209.9,211.54,4197885.455216036,328.83,23.93,2.452,1.04
2024-11-28,MSFT,Technology,214.68,215.01,213.66,214.34,3275601.4517920935,416.04,16.63,3.504,1.39
2024-11-29,MSFT,Technology,216.38,219.34,215.37,217.14,4217743.422662526,438.53,14.73,4.334,1.11
2024-12-02,MSFT,Technology,214.06,216.16,210.55,213.16,1876690.6508226884,217.57,19.42,2.348,1.61
2024-12-03,MSFT,Technology,216.07,217.35,215.06,215.93,3085197.330674622,429.23,18.91,2.431,1.13
2024-12-04,MSFT,Technology,215.07,216.41,214.1,215.44,3307609.2757816883,396.43,17.28,1.523,1.03
2024-12-05,MSFT,Technology,218.49,220.45,218.17,219.28,3101636.24850593,366.51,28.38,1.911,1.53
2024-12-06,MSFT,Technology,220.73,222.51,218.42,221.01,2900175.531181061,447.27,28.77,0.881,0.86
2024-12-09,MSFT,Technology,218.73,219.69,217.23,218.28,2116155.5248476495,263.2,15.5,0.174,1.37
2024-12-10,MSFT,Technology,219.16,221.35,216.88,219.41,1594511.8122520526,480.86,28.59,1.521,1.63
2024-12-11,MSFT,Technology,221.87,224.67,218.78,222.43,2831838.8256261237,458.78,31.13,0.277,1.24
2024-12-12,MSFT,Technology,220.96,223.33,219.32,220.79,4955679.065840494,410.52,13.58,0.0,0.67
2024-12-13,MSFT,Technology,221.22,223.23,220.06,221.4,968802.9613852582,309.67,22.55,1.09,0.88
2024-12-16,MSFT,Technology,216.09,218.64,215.07,216.82,2308025.2403672836,591.53,13.03,1.436,0.74
2024-12-17,MSFT,Technology,218.12,220.66,217.04,218.87,13913459.483056094,218.99,19.83,1.396,0.85
2024-12-18,MSFT,Technology,219.28,220.87,216.66,218.83,2855953.333735968,550.71,36.17,3.218,0.87
2024-12-19,MSFT,Technology,223.24,224.71,220.74,222.18,3634364.504040016,580.59,13.11,3.003,1.08
2024-12-20,MSFT,Technology,223.59,225.9,221.69,224.19,11841373.308287568,290.33,31.67,0.571,0.83
2024-12-23,MSFT,Technology,223.5,223.6,222.06,222.89,4088156.492369393,653.55,27.7,3.377,1.37
2024-12-24,MSFT,Technology,219.12,222.49,218.41,220.03,4154023.611488453,638.56,19.18,1.415,0.47
2024-12-25,MSFT,Technology,216.13,217.07,215.8,216.39,1728729.5424383078,342.41,28.13,0.609,1.09
2024-12-26,MSFT,Technology,214.8,216.08,213.65,214.79,4069278.9125979794,368.35,35.51,0.797,0.66
2024-12-27,MSFT,Technology,217.48,220.04,215.73,217.98,3235331.781794272,221.33,26.06,0.636,0.88
2024-12-30,MSFT,Technology,212.07,214.16,209.71,212.01,6245922.732476493,454.35,10.34,3.571,1.33
2024-12-31,MSFT,Technology,209.44,210.09,207.52,208.65,7993393.414484987,609.77,19.89,0.0,1.09
2022-01-03,GOOGL,Technology,2773.13,2798.15,2750.17,2774.33,3083783.985460582,5106.22,31.62,2.596,1.64
2022-01-04,GOOGL,Technology,2804.81,2840.01,2769.01,2795.91,1007969.5025140884,7722.67,17.78,0.817,1.15
2022-01-05,GOOGL,Technology,2836.02,2868.12,2803.96,2834.67,5052464.468695988,4228.24,22.96,1.254,0.67
2022-01-06,GOOGL,Technology,2878.74,2917.41,2827.87,2867.69,1284165.940261149,4348.0,2.96,3.665,0.98
2022-01-07,GOOGL,Technology,2780.91,2798.48,2754.39,2775.01,3774820.3533585463,3949.31,7.21,2.039,1.59
2022-01-10,GOOGL,Technology,2776.71,2775.93,2774.46,2775.24,2378186.5689723785,4790.73,9.42,2.052,1.78
2022-01-11,GOOGL,Technology,2689.62,2696.04,2661.42,2682.79,17553242.168608494,6730.94,18.31,0.0,0.65
2022-01-12,GOOGL,Technology,2764.77,2781.08,2774.01,2777.59,3003771.3980950755,4068.68,27.44,1.129,1.13
2022-01-13,GOOGL,Technology,2746.5,2774.39,2741.1,2759.55,4179489.6938566267,4394.39,25.34,1.606,0.95
2022-01-14,GOOGL,Technology,2674.6,2700.72,2673.81,2685.79,4817560.550125046,4748.55,27.11,0.988,1.22
2022-01-17,GOOGL,Technology,2656.51,2687.92,2625.14,2658.17,4140532.958083921,3041.55,25.62,1.919,0.89
2022-01-18,GOOGL,Technology,2663.75,2685.8,2659.21,2670.82,3208529.2300186283,4784.51,24.73,0.0,0.88
2022-01-19,GOOGL,Technology,2724.72,2741.19,2682.28,2711.59,1634091.4311523836,7009.72,16.36,1.431,0.74
2022-01-20,GOOGL,Technology,2784.91,2793.88,2769.18,2783.73,3022919.0711512608,7568.12,15.96,2.473,1.89
2022-01-21,GOOGL,Technology,2793.43,2811.48,2769.9,3287.74,885475.4190471084,4926.94,31.99,2.382,1.38
2022-01-24,GOOGL,Technology,2765.83,2777.29,2762.6,2771.96,4598729.3894357355,8155.33,22.69,1.32,1.37
2022-01-25,GOOGL,Technology,2806.59,2835.85,2772.49,2811.6,25250165.87811667,7447.87,19.34,2.914,0.92
2022-01-26,GOOGL,Technology,2845.58,2896.85,2809.63,2850.27,3699408.033842317,6892.58,14.44,1.346,0.47
2022-01-27,GOOGL,Technology,2864.43,2885.4,2833.22,2858.75,4146004.301324008,5470.21,27.16,1.685,1.55
2022-01-28,GOOGL,Technology,2905.99,2913.27,2901.27,2906.75,1103132.9140716197,5681.82,27.09,0.877,1.39
2022-01-31,GOOGL,Technology,2873.53,2886.09,2857.25,2873.02,1846547.369748157,2943.97,23.7,2.06,0.95
2022-02-01,GOOGL,Technology,2876.01,2893.03,2854.74,2873.36,6115797.170321752,4142.65,38.12,0.277,1.16
2022-02-02,GOOGL,Technology,2765.67,2776.82,2745.08,2758.26,1186958.1769929428,4514.67,37.25,0.0,1.27
2022-02-03,GOOGL,Technology,2824.97,2892.39,2783.74,2836.59,1963841.749595595,6043.13,22.99,1.676,1.5
2022-02-04,GOOGL,Technology,2818.17,2852.5,2782.37,2810.39,4864669.094119821,5809.98,7.3,3.185,1.18
2022-02-07,GOOGL,Technology,2892.35,2892.77,2888.47,2890.52,5759608.33560032,7820.96,33.25,3.46,0.68
2022-02-08,GOOGL,Technology,2859.15,2860.45,2847.64,2854.32,3028733.3776616356,3607.07,28.38,0.79,0.03
2022-02-09,GOOGL,Technology,2868.33,2891.32,2845.29,2873.29,3562199.140208201,5313.05,30.8,1.8,-0.19
2022-02-10,GOOGL,Technology,2875.55,2888.92,2869.86,2878.16,3556398.1548144445,2903.0,23.84,1.938,1.23
2022-02-11,GOOGL,Technology,2837.58,2861.1,2827.12,2845.23,1378685.907887389,3445.53,23.04,1.588,0.79
2022-02-14,GOOGL,Technology,2888.01,2903.03,2851.22,2874.23,3105440.708691816,3431.34,21.21,2.51,0.98
2022-02-15,GOOGL,Technology,2949.27,2966.46,2923.9,2949.36,3872170.0963140232,4330.86,26.82,0.0,1.63
2022-02-16,GOOGL,Technology,3071.87,3096.17,3025.97,3056.7,3072851.291665479,7444.35,20.57,0.237,0.79
2022-02-17,GOOGL,Technology,3103.63,3138.07,3057.31,3103.94,849248.0480334137,2006.17,35.15,1.535,1.86
2022-02-18,GOOGL,Technology,3022.19,3058.65,3010.75,3030.69,9577740.100951612,1601.03,27.78,1.733,1.19
2022-02-21,GOOGL,Technology,2947.53,2953.58,2936.07,2947.31,1520635.837589409,6842.68,14.61,3.239,1.03
2022-02-22,GOOGL,Technology,3002.33,3044.77,2994.6,3016.21,3438307.082149372,2720.02,25.68,2.687,1.18
2022-02-23,GOOGL,Technology,2969.83,2974.46,2936.95,2957.86,4094902.6647937256,8619.02,5.39,1.497,0.5
2022-02-24,GOOGL,Technology,3005.62,3028.55,2936.91,2996.07,2377654.164977443,6175.56,18.72,1.43,0.94
2022-02-25,GOOGL,Technology,3012.69,3043.31,2969.9,3005.9,3879264.57977298,4461.49,15.45,1.324,1.35
2022-02-28,GOOGL,Technology,3090.37,3115.66,3068.07,3086.98,1899899.1743884038,5373.49,20.19,0.208,0.89
2022-03-01,GOOGL,Technology,3122.81,3160.03,3088.41,3120.32,14694281.013943113,3405.2,23.89,0.0,1.5
2022-03-02,GOOGL,Technology,3135.78,3149.61,3103.65,3120.28,2724088.875903218,4724.93,24.69,0.88,0.43
2022-03-03,GOOGL,Technology,3243.57,3301.54,3200.7,3250.79,6133687.792689585,3019.78,31.97,3.159,1.29
2022-03-04,GOOGL,Technology,3315.51,3318.99,3285.12,3306.26,1521428.195386245,4235.3,20.6,0.998,1.4
2022-03-07,GOOGL,Technology,3347.65,3372.67,3296.1,3344.93,5416143.226593853,2346.14,20.66,0.887,1.64
2022-03-08,GOOGL,Technology,3316.98,3360.19,3253.59,3301.27,1978709.7430605667,8346.12,17.44,1.52,1.49
2022-03-09,GOOGL,Technology,3238.12,3241.78,3212.97,3227.54,1232798.9868597512,2257.42,24.0,3.033,1.18
2022-03-10,GOOGL,Technology,3228.74,3235.98,3184.21,3212.73,1551048.3764232828,9528.35,14.37,2.659,1.53
2022-03-11,GOOGL,Technology,3121.1,3151.69,3092.23,3118.35,1805707.033034274,7016.02,30.31,1.848,0.78
2022-03-14,GOOGL,Technology,3090.98,3109.21,3089.6,3100.14,3534269.676360473,8942.98,26.5,1.45,1.32
2022-03-15,GOOGL,Technology,3151.78,3160.25,3143.53,3151.66,24472312.11918491,1768.15,29.34,1.781,1.34
2022-03-16,GOOGL,Technology,3222.23,3231.45,3198.59,3215.44,22186021.65745811,4116.35,21.54,3.25,1.61
2022-03-17,GOOGL,Technology,3204.14,3223.14,3170.54,3195.37,2609589.5423454647,3919.08,13.75,3.124,1.1
2022-03-18,GOOGL,Technology,3368.01,3411.0,3346.91,3384.92,6398625.186938664,3019.16,28.78,1.583,1.28
2022-03-21,GOOGL,Technology,3473.33,3493.0,3446.78,3473.15,1359130.95457462,2101.03,16.38,3.232,1.07
2022-03-22,GOOGL,Technology,3463.96,3521.39,3421.32,3473.16,749496.0779875931,6601.21,21.54,0.0,1.18
2022-03-23,GOOGL,Technology,3567.85,3594.63,3518.29,3554.53,3339760.6721543353,8188.66,27.64,0.241,0.88
2022-03-24,GOOGL,Technology,3503.26,3540.63,3480.12,3515.46,4791733.491029356,4004.48,7.76,1.823,1.83
2022-03-25,GOOGL,Technology,3541.31,3555.58,3515.37,3535.43,5656293.22749817,8258.72,24.93,2.106,0.83
2022-03-28,GOOGL,Technology,3503.84,3539.51,3492.4,3512.05,6960686.958915525,7662.31,12.12,3.364,1.19
2022-03-29,GOOGL,Technology,3424.12,3469.77,3392.41,3429.04,2593939.1219251733,9785.98,36.03,3.241,1.41
2022-03-30,GOOGL,Technology,3482.91,3513.7,3417.15,3467.63,3438098.1228325223,4184.14,13.38,1.823,0.93
2022-03-31,GOOGL,Technology,3460.29,3507.59,3442.84,3469.3,5808698.763536364,3613.52,21.3,1.28,0.82
2022-04-01,GOOGL,Technology,3462.04,3494.26,3451.11,3476.12,7537701.856692558,9064.29,30.85,1.012,1.15
2022-04-04,GOOGL,Technology,3461.34,3497.67,3452.68,3476.32,1732379.4830375924,3796.94,39.2,2.66,1.7
2022-04-05,GOOGL,Technology,3416.12,3424.75,3407.9,3415.96,3788475.250571552,5474.43,18.75,0.0,1.04
2022-04-06,GOOGL,Technology,3531.52,3555.94,3491.53,3526.53,5150925.795576054,5176.09,24.85,0.362,0.42
2022-04-07,GOOGL,Technology,3540.06,3553.21,3538.9,3546.19,3624717.1300452403,9821.2,42.72,2.749,1.1
2022-04-08,GOOGL,Technology,3536.09,3549.46,3504.35,3529.38,2115008.8775789496,9866.45,11.45,0.0,1.25
2022-04-11,GOOGL,Technology,3423.99,3457.31,3424.26,3439.08,3276102.1053957986,1987.63,28.57,0.0,1.15
2022-04-12,GOOGL,Technology,3550.31,3575.2,3499.1,3537.67,4736509.039707984,6398.0,18.16,1.635,1.7
2022-04-13,GOOGL,Technology,3616.11,3659.22,3563.84,3604.7,1919439.3951735322,5141.47,6.4,2.04,2.13
2022-04-14,GOOGL,Technology,3624.48,3654.61,3556.61,3606.97,1413999.5574910361,2610.08,32.88,2.933,1.67
2022-04-15,GOOGL,Technology,3531.85,3556.94,3480.12,3516.5,13820726.937330589,8522.82,19.87,0.853,0.74
2022-04-18,GOOGL,Technology,3630.05,3656.1,3623.44,3635.28,3727583.894262112,7975.79,25.0,1.294,0.92
2022-04-19,GOOGL,Technology,3607.3,3645.91,3576.08,3610.94,6304947.616612304,9449.03,27.16,2.967,1.26
2022-04-20,GOOGL,Technology,3573.38,3579.56,3546.62,3564.61,3785344.1802325416,6410.73,27.6,0.0,1.78
2022-04-21,GOOGL,Technology,3550.21,3581.97,3549.47,3563.25,6818991.767583764,9820.42,20.66,1.344,1.48
2022-04-22,GOOGL,Technology,3585.44,3623.68,3547.94,3592.12,3455317.5598376333,7646.99,17.79,2.068,0.88
2022-04-25,GOOGL,Technology,3568.49,3592.01,3566.2,3582.16,4930640.291013341,6306.57,3.95,1.75,0.94
2022-04-26,GOOGL,Technology,3340.13,3360.01,3322.63,3341.64,1503533.7819949954,2457.27,28.48,2.798,0.7
2022-04-27,GOOGL,Technology,3362.07,3374.32,3347.73,3360.32,950188.0965500837,7204.38,21.22,1.406,1.61
